file_name,label
real/file1287_16k_norm_mono_silence,bonafide
fake/file800_16k_norm_mono_silence,spoof
real/file278_16k_norm_mono_silence,bonafide
fake/file748_16k_norm_mono_silence,spoof
real/file1385_16k_norm_mono_silence,bonafide
fake/file2012_16k_norm_mono_silence,spoof
real/file1731_16k_norm_mono_silence,bonafide
fake/file1602_16k_norm_mono_silence,spoof
real/file977_16k_norm_mono_silence,bonafide
fake/file22_16k_norm_mono_silence,spoof
real/file98_16k_norm_mono_silence,bonafide
fake/file1553_16k_norm_mono_silence,spoof
real/file554_16k_norm_mono_silence,bonafide
fake/file1707_16k_norm_mono_silence,spoof
real/file1768_16k_norm_mono_silence,bonafide
fake/file43_16k_norm_mono_silence,spoof
real/file719_16k_norm_mono_silence,bonafide
fake/file2148_16k_norm_mono_silence,spoof
real/file856_16k_norm_mono_silence,bonafide
fake/file1416_16k_norm_mono_silence,spoof
real/file736_16k_norm_mono_silence,bonafide
fake/file1277_16k_norm_mono_silence,spoof
real/file1033_16k_norm_mono_silence,bonafide
fake/file2087_16k_norm_mono_silence,spoof
real/file240_16k_norm_mono_silence,bonafide
fake/file589_16k_norm_mono_silence,spoof
real/file313_16k_norm_mono_silence,bonafide
fake/file2069_16k_norm_mono_silence,spoof
real/file865_16k_norm_mono_silence,bonafide
fake/file1941_16k_norm_mono_silence,spoof
real/file1561_16k_norm_mono_silence,bonafide
fake/file2136_16k_norm_mono_silence,spoof
real/file464_16k_norm_mono_silence,bonafide
fake/file794_16k_norm_mono_silence,spoof
real/file1918_16k_norm_mono_silence,bonafide
fake/file468_16k_norm_mono_silence,spoof
real/file1979_16k_norm_mono_silence,bonafide
fake/file1410_16k_norm_mono_silence,spoof
real/file1585_16k_norm_mono_silence,bonafide
fake/file174_16k_norm_mono_silence,spoof
real/file1852_16k_norm_mono_silence,bonafide
fake/file1654_16k_norm_mono_silence,spoof
real/file419_16k_norm_mono_silence,bonafide
fake/file1513_16k_norm_mono_silence,spoof
real/file260_16k_norm_mono_silence,bonafide
fake/file577_16k_norm_mono_silence,spoof
real/file975_16k_norm_mono_silence,bonafide
fake/file2041_16k_norm_mono_silence,spoof
real/file159_16k_norm_mono_silence,bonafide
fake/file2354_16k_norm_mono_silence,spoof
real/file1320_16k_norm_mono_silence,bonafide
fake/file1719_16k_norm_mono_silence,spoof
real/file778_16k_norm_mono_silence,bonafide
fake/file1422_16k_norm_mono_silence,spoof
real/file288_16k_norm_mono_silence,bonafide
fake/file1662_16k_norm_mono_silence,spoof
real/file70_16k_norm_mono_silence,bonafide
fake/file665_16k_norm_mono_silence,spoof
real/file1242_16k_norm_mono_silence,bonafide
fake/file1542_16k_norm_mono_silence,spoof
real/file813_16k_norm_mono_silence,bonafide
fake/file498_16k_norm_mono_silence,spoof
real/file1117_16k_norm_mono_silence,bonafide
fake/file1699_16k_norm_mono_silence,spoof
real/file1686_16k_norm_mono_silence,bonafide
fake/file513_16k_norm_mono_silence,spoof
real/file321_16k_norm_mono_silence,bonafide
fake/file1476_16k_norm_mono_silence,spoof
real/file1214_16k_norm_mono_silence,bonafide
fake/file1940_16k_norm_mono_silence,spoof
real/file693_16k_norm_mono_silence,bonafide
fake/file2228_16k_norm_mono_silence,spoof
real/file1178_16k_norm_mono_silence,bonafide
fake/file1446_16k_norm_mono_silence,spoof
real/file407_16k_norm_mono_silence,bonafide
fake/file949_16k_norm_mono_silence,spoof
real/file1821_16k_norm_mono_silence,bonafide
fake/file593_16k_norm_mono_silence,spoof
real/file1737_16k_norm_mono_silence,bonafide
fake/file689_16k_norm_mono_silence,spoof
real/file132_16k_norm_mono_silence,bonafide
fake/file838_16k_norm_mono_silence,spoof
real/file1322_16k_norm_mono_silence,bonafide
fake/file290_16k_norm_mono_silence,spoof
real/file712_16k_norm_mono_silence,bonafide
fake/file1287_16k_norm_mono_silence,spoof
real/file272_16k_norm_mono_silence,bonafide
fake/file278_16k_norm_mono_silence,spoof
real/file976_16k_norm_mono_silence,bonafide
fake/file1385_16k_norm_mono_silence,spoof
real/file766_16k_norm_mono_silence,bonafide
fake/file1731_16k_norm_mono_silence,spoof
real/file512_16k_norm_mono_silence,bonafide
fake/file977_16k_norm_mono_silence,spoof
real/file1038_16k_norm_mono_silence,bonafide
fake/file98_16k_norm_mono_silence,spoof
real/file2248_16k_norm_mono_silence,bonafide
fake/file554_16k_norm_mono_silence,spoof
real/file2030_16k_norm_mono_silence,bonafide
fake/file1768_16k_norm_mono_silence,spoof
real/file1788_16k_norm_mono_silence,bonafide
fake/file719_16k_norm_mono_silence,spoof
real/file958_16k_norm_mono_silence,bonafide
fake/file856_16k_norm_mono_silence,spoof
real/file130_16k_norm_mono_silence,bonafide
fake/file736_16k_norm_mono_silence,spoof
real/file874_16k_norm_mono_silence,bonafide
fake/file2281_16k_norm_mono_silence,spoof
real/file396_16k_norm_mono_silence,bonafide
fake/file1033_16k_norm_mono_silence,spoof
real/file1505_16k_norm_mono_silence,bonafide
fake/file240_16k_norm_mono_silence,spoof
real/file138_16k_norm_mono_silence,bonafide
fake/file313_16k_norm_mono_silence,spoof
real/file1664_16k_norm_mono_silence,bonafide
fake/file865_16k_norm_mono_silence,spoof
real/file1408_16k_norm_mono_silence,bonafide
fake/file1561_16k_norm_mono_silence,spoof
real/file2110_16k_norm_mono_silence,bonafide
fake/file464_16k_norm_mono_silence,spoof
real/file1266_16k_norm_mono_silence,bonafide
fake/file2319_16k_norm_mono_silence,spoof
real/file2067_16k_norm_mono_silence,bonafide
fake/file1918_16k_norm_mono_silence,spoof
real/file450_16k_norm_mono_silence,bonafide
fake/file1979_16k_norm_mono_silence,spoof
real/file609_16k_norm_mono_silence,bonafide
fake/file1585_16k_norm_mono_silence,spoof
real/file567_16k_norm_mono_silence,bonafide
fake/file1852_16k_norm_mono_silence,spoof
real/file2230_16k_norm_mono_silence,bonafide
fake/file2329_16k_norm_mono_silence,spoof
real/file2215_16k_norm_mono_silence,bonafide
fake/file2278_16k_norm_mono_silence,spoof
real/file463_16k_norm_mono_silence,bonafide
fake/file419_16k_norm_mono_silence,spoof
real/file1165_16k_norm_mono_silence,bonafide
fake/file260_16k_norm_mono_silence,spoof
real/file828_16k_norm_mono_silence,bonafide
fake/file975_16k_norm_mono_silence,spoof
real/file951_16k_norm_mono_silence,bonafide
fake/file159_16k_norm_mono_silence,spoof
real/file798_16k_norm_mono_silence,bonafide
fake/file1320_16k_norm_mono_silence,spoof
real/file1106_16k_norm_mono_silence,bonafide
fake/file778_16k_norm_mono_silence,spoof
real/file1443_16k_norm_mono_silence,bonafide
fake/file288_16k_norm_mono_silence,spoof
real/file725_16k_norm_mono_silence,bonafide
fake/file70_16k_norm_mono_silence,spoof
real/file135_16k_norm_mono_silence,bonafide
fake/file1242_16k_norm_mono_silence,spoof
real/file1718_16k_norm_mono_silence,bonafide
fake/file813_16k_norm_mono_silence,spoof
real/file1706_16k_norm_mono_silence,bonafide
fake/file1117_16k_norm_mono_silence,spoof
real/file749_16k_norm_mono_silence,bonafide
fake/file1686_16k_norm_mono_silence,spoof
real/file2018_16k_norm_mono_silence,bonafide
fake/file321_16k_norm_mono_silence,spoof
real/file1885_16k_norm_mono_silence,bonafide
fake/file1214_16k_norm_mono_silence,spoof
real/file1708_16k_norm_mono_silence,bonafide
fake/file693_16k_norm_mono_silence,spoof
real/file246_16k_norm_mono_silence,bonafide
fake/file1178_16k_norm_mono_silence,spoof
real/file1400_16k_norm_mono_silence,bonafide
fake/file407_16k_norm_mono_silence,spoof
real/file1637_16k_norm_mono_silence,bonafide
fake/file1821_16k_norm_mono_silence,spoof
real/file1427_16k_norm_mono_silence,bonafide
fake/file1737_16k_norm_mono_silence,spoof
real/file564_16k_norm_mono_silence,bonafide
fake/file132_16k_norm_mono_silence,spoof
real/file1113_16k_norm_mono_silence,bonafide
fake/file2295_16k_norm_mono_silence,spoof
real/file332_16k_norm_mono_silence,bonafide
fake/file1322_16k_norm_mono_silence,spoof
real/file1409_16k_norm_mono_silence,bonafide
fake/file712_16k_norm_mono_silence,spoof
real/file67_16k_norm_mono_silence,bonafide
fake/file272_16k_norm_mono_silence,spoof
real/file909_16k_norm_mono_silence,bonafide
fake/file976_16k_norm_mono_silence,spoof
real/file1181_16k_norm_mono_silence,bonafide
fake/file2355_16k_norm_mono_silence,spoof
real/file738_16k_norm_mono_silence,bonafide
fake/file766_16k_norm_mono_silence,spoof
real/file1907_16k_norm_mono_silence,bonafide
fake/file512_16k_norm_mono_silence,spoof
real/file922_16k_norm_mono_silence,bonafide
fake/file1038_16k_norm_mono_silence,spoof
real/file2051_16k_norm_mono_silence,bonafide
fake/file2248_16k_norm_mono_silence,spoof
real/file2133_16k_norm_mono_silence,bonafide
fake/file2030_16k_norm_mono_silence,spoof
real/file702_16k_norm_mono_silence,bonafide
fake/file1788_16k_norm_mono_silence,spoof
real/file1377_16k_norm_mono_silence,bonafide
fake/file958_16k_norm_mono_silence,spoof
real/file333_16k_norm_mono_silence,bonafide
fake/file130_16k_norm_mono_silence,spoof
real/file378_16k_norm_mono_silence,bonafide
fake/file874_16k_norm_mono_silence,spoof
real/file14_16k_norm_mono_silence,bonafide
fake/file396_16k_norm_mono_silence,spoof
real/file303_16k_norm_mono_silence,bonafide
fake/file1505_16k_norm_mono_silence,spoof
real/file1304_16k_norm_mono_silence,bonafide
fake/file138_16k_norm_mono_silence,spoof
real/file805_16k_norm_mono_silence,bonafide
fake/file1664_16k_norm_mono_silence,spoof
real/file1670_16k_norm_mono_silence,bonafide
fake/file1408_16k_norm_mono_silence,spoof
real/file1556_16k_norm_mono_silence,bonafide
fake/file2110_16k_norm_mono_silence,spoof
real/file1691_16k_norm_mono_silence,bonafide
fake/file1266_16k_norm_mono_silence,spoof
real/file355_16k_norm_mono_silence,bonafide
fake/file2067_16k_norm_mono_silence,spoof
real/file1933_16k_norm_mono_silence,bonafide
fake/file450_16k_norm_mono_silence,spoof
real/file1904_16k_norm_mono_silence,bonafide
fake/file609_16k_norm_mono_silence,spoof
real/file957_16k_norm_mono_silence,bonafide
fake/file567_16k_norm_mono_silence,spoof
real/file123_16k_norm_mono_silence,bonafide
fake/file2230_16k_norm_mono_silence,spoof
real/file421_16k_norm_mono_silence,bonafide
fake/file2215_16k_norm_mono_silence,spoof
real/file1138_16k_norm_mono_silence,bonafide
fake/file463_16k_norm_mono_silence,spoof
real/file131_16k_norm_mono_silence,bonafide
fake/file1165_16k_norm_mono_silence,spoof
real/file186_16k_norm_mono_silence,bonafide
fake/file828_16k_norm_mono_silence,spoof
real/file1582_16k_norm_mono_silence,bonafide
fake/file951_16k_norm_mono_silence,spoof
real/file902_16k_norm_mono_silence,bonafide
fake/file798_16k_norm_mono_silence,spoof
real/file1829_16k_norm_mono_silence,bonafide
fake/file1106_16k_norm_mono_silence,spoof
real/file2236_16k_norm_mono_silence,bonafide
fake/file1443_16k_norm_mono_silence,spoof
real/file704_16k_norm_mono_silence,bonafide
fake/file725_16k_norm_mono_silence,spoof
real/file33_16k_norm_mono_silence,bonafide
fake/file135_16k_norm_mono_silence,spoof
real/file1967_16k_norm_mono_silence,bonafide
fake/file1718_16k_norm_mono_silence,spoof
real/file973_16k_norm_mono_silence,bonafide
fake/file1706_16k_norm_mono_silence,spoof
real/file368_16k_norm_mono_silence,bonafide
fake/file749_16k_norm_mono_silence,spoof
real/file360_16k_norm_mono_silence,bonafide
fake/file2018_16k_norm_mono_silence,spoof
real/file1834_16k_norm_mono_silence,bonafide
fake/file1885_16k_norm_mono_silence,spoof
real/file1628_16k_norm_mono_silence,bonafide
fake/file1708_16k_norm_mono_silence,spoof
real/file1230_16k_norm_mono_silence,bonafide
fake/file246_16k_norm_mono_silence,spoof
real/file1955_16k_norm_mono_silence,bonafide
fake/file1400_16k_norm_mono_silence,spoof
real/file11_16k_norm_mono_silence,bonafide
fake/file1637_16k_norm_mono_silence,spoof
real/file1127_16k_norm_mono_silence,bonafide
fake/file1427_16k_norm_mono_silence,spoof
real/file733_16k_norm_mono_silence,bonafide
fake/file564_16k_norm_mono_silence,spoof
real/file1281_16k_norm_mono_silence,bonafide
fake/file1113_16k_norm_mono_silence,spoof
real/file1301_16k_norm_mono_silence,bonafide
fake/file332_16k_norm_mono_silence,spoof
real/file1297_16k_norm_mono_silence,bonafide
fake/file1409_16k_norm_mono_silence,spoof
real/file1823_16k_norm_mono_silence,bonafide
fake/file67_16k_norm_mono_silence,spoof
real/file1220_16k_norm_mono_silence,bonafide
fake/file909_16k_norm_mono_silence,spoof
real/file1968_16k_norm_mono_silence,bonafide
fake/file1181_16k_norm_mono_silence,spoof
real/file1675_16k_norm_mono_silence,bonafide
fake/file738_16k_norm_mono_silence,spoof
real/file714_16k_norm_mono_silence,bonafide
fake/file1907_16k_norm_mono_silence,spoof
real/file1217_16k_norm_mono_silence,bonafide
fake/file2290_16k_norm_mono_silence,spoof
real/file1819_16k_norm_mono_silence,bonafide
fake/file922_16k_norm_mono_silence,spoof
real/file348_16k_norm_mono_silence,bonafide
fake/file2051_16k_norm_mono_silence,spoof
real/file175_16k_norm_mono_silence,bonafide
fake/file2133_16k_norm_mono_silence,spoof
real/file642_16k_norm_mono_silence,bonafide
fake/file702_16k_norm_mono_silence,spoof
real/file708_16k_norm_mono_silence,bonafide
fake/file1377_16k_norm_mono_silence,spoof
real/file935_16k_norm_mono_silence,bonafide
fake/file333_16k_norm_mono_silence,spoof
real/file47_16k_norm_mono_silence,bonafide
fake/file378_16k_norm_mono_silence,spoof
real/file617_16k_norm_mono_silence,bonafide
fake/file14_16k_norm_mono_silence,spoof
real/file59_16k_norm_mono_silence,bonafide
fake/file303_16k_norm_mono_silence,spoof
real/file1663_16k_norm_mono_silence,bonafide
fake/file1304_16k_norm_mono_silence,spoof
real/file24_16k_norm_mono_silence,bonafide
fake/file805_16k_norm_mono_silence,spoof
real/file1418_16k_norm_mono_silence,bonafide
fake/file1670_16k_norm_mono_silence,spoof
real/file1510_16k_norm_mono_silence,bonafide
fake/file1556_16k_norm_mono_silence,spoof
real/file1729_16k_norm_mono_silence,bonafide
fake/file1691_16k_norm_mono_silence,spoof
real/file1657_16k_norm_mono_silence,bonafide
fake/file2272_16k_norm_mono_silence,spoof
real/file1679_16k_norm_mono_silence,bonafide
fake/file355_16k_norm_mono_silence,spoof
real/file1854_16k_norm_mono_silence,bonafide
fake/file1933_16k_norm_mono_silence,spoof
real/file46_16k_norm_mono_silence,bonafide
fake/file1904_16k_norm_mono_silence,spoof
real/file237_16k_norm_mono_silence,bonafide
fake/file957_16k_norm_mono_silence,spoof
real/file1960_16k_norm_mono_silence,bonafide
fake/file123_16k_norm_mono_silence,spoof
real/file103_16k_norm_mono_silence,bonafide
fake/file421_16k_norm_mono_silence,spoof
real/file307_16k_norm_mono_silence,bonafide
fake/file1138_16k_norm_mono_silence,spoof
real/file1844_16k_norm_mono_silence,bonafide
fake/file131_16k_norm_mono_silence,spoof
real/file1714_16k_norm_mono_silence,bonafide
fake/file186_16k_norm_mono_silence,spoof
real/file65_16k_norm_mono_silence,bonafide
fake/file1582_16k_norm_mono_silence,spoof
real/file888_16k_norm_mono_silence,bonafide
fake/file902_16k_norm_mono_silence,spoof
real/file1223_16k_norm_mono_silence,bonafide
fake/file1829_16k_norm_mono_silence,spoof
real/file366_16k_norm_mono_silence,bonafide
fake/file2236_16k_norm_mono_silence,spoof
real/file350_16k_norm_mono_silence,bonafide
fake/file704_16k_norm_mono_silence,spoof
real/file455_16k_norm_mono_silence,bonafide
fake/file33_16k_norm_mono_silence,spoof
real/file86_16k_norm_mono_silence,bonafide
fake/file1967_16k_norm_mono_silence,spoof
real/file1983_16k_norm_mono_silence,bonafide
fake/file973_16k_norm_mono_silence,spoof
real/file183_16k_norm_mono_silence,bonafide
fake/file368_16k_norm_mono_silence,spoof
real/file133_16k_norm_mono_silence,bonafide
fake/file360_16k_norm_mono_silence,spoof
real/file1196_16k_norm_mono_silence,bonafide
fake/file1834_16k_norm_mono_silence,spoof
real/file666_16k_norm_mono_silence,bonafide
fake/file1628_16k_norm_mono_silence,spoof
real/file1775_16k_norm_mono_silence,bonafide
fake/file1230_16k_norm_mono_silence,spoof
real/file695_16k_norm_mono_silence,bonafide
fake/file1955_16k_norm_mono_silence,spoof
real/file1521_16k_norm_mono_silence,bonafide
fake/file11_16k_norm_mono_silence,spoof
real/file601_16k_norm_mono_silence,bonafide
fake/file1127_16k_norm_mono_silence,spoof
real/file1807_16k_norm_mono_silence,bonafide
fake/file733_16k_norm_mono_silence,spoof
real/file1539_16k_norm_mono_silence,bonafide
fake/file1281_16k_norm_mono_silence,spoof
real/file508_16k_norm_mono_silence,bonafide
fake/file2307_16k_norm_mono_silence,spoof
real/file1908_16k_norm_mono_silence,bonafide
fake/file1301_16k_norm_mono_silence,spoof
real/file648_16k_norm_mono_silence,bonafide
fake/file1297_16k_norm_mono_silence,spoof
real/file791_16k_norm_mono_silence,bonafide
fake/file1823_16k_norm_mono_silence,spoof
real/file2165_16k_norm_mono_silence,bonafide
fake/file1220_16k_norm_mono_silence,spoof
real/file1520_16k_norm_mono_silence,bonafide
fake/file1968_16k_norm_mono_silence,spoof
real/file1831_16k_norm_mono_silence,bonafide
fake/file1675_16k_norm_mono_silence,spoof
real/file1887_16k_norm_mono_silence,bonafide
fake/file714_16k_norm_mono_silence,spoof
real/file1916_16k_norm_mono_silence,bonafide
fake/file1217_16k_norm_mono_silence,spoof
real/file563_16k_norm_mono_silence,bonafide
fake/file1819_16k_norm_mono_silence,spoof
real/file1701_16k_norm_mono_silence,bonafide
fake/file348_16k_norm_mono_silence,spoof
real/file1069_16k_norm_mono_silence,bonafide
fake/file175_16k_norm_mono_silence,spoof
real/file1376_16k_norm_mono_silence,bonafide
fake/file642_16k_norm_mono_silence,spoof
real/file667_16k_norm_mono_silence,bonafide
fake/file708_16k_norm_mono_silence,spoof
real/file53_16k_norm_mono_silence,bonafide
fake/file935_16k_norm_mono_silence,spoof
real/file1363_16k_norm_mono_silence,bonafide
fake/file47_16k_norm_mono_silence,spoof
real/file1331_16k_norm_mono_silence,bonafide
fake/file617_16k_norm_mono_silence,spoof
real/file2210_16k_norm_mono_silence,bonafide
fake/file59_16k_norm_mono_silence,spoof
real/file2065_16k_norm_mono_silence,bonafide
fake/file1663_16k_norm_mono_silence,spoof
real/file676_16k_norm_mono_silence,bonafide
fake/file24_16k_norm_mono_silence,spoof
real/file1478_16k_norm_mono_silence,bonafide
fake/file1418_16k_norm_mono_silence,spoof
real/file74_16k_norm_mono_silence,bonafide
fake/file1510_16k_norm_mono_silence,spoof
real/file916_16k_norm_mono_silence,bonafide
fake/file1729_16k_norm_mono_silence,spoof
real/file1660_16k_norm_mono_silence,bonafide
fake/file1657_16k_norm_mono_silence,spoof
real/file2205_16k_norm_mono_silence,bonafide
fake/file1679_16k_norm_mono_silence,spoof
real/file658_16k_norm_mono_silence,bonafide
fake/file1854_16k_norm_mono_silence,spoof
real/file2040_16k_norm_mono_silence,bonafide
fake/file46_16k_norm_mono_silence,spoof
real/file1608_16k_norm_mono_silence,bonafide
fake/file237_16k_norm_mono_silence,spoof
real/file1455_16k_norm_mono_silence,bonafide
fake/file1960_16k_norm_mono_silence,spoof
real/file367_16k_norm_mono_silence,bonafide
fake/file103_16k_norm_mono_silence,spoof
real/file685_16k_norm_mono_silence,bonafide
fake/file307_16k_norm_mono_silence,spoof
real/file117_16k_norm_mono_silence,bonafide
fake/file1844_16k_norm_mono_silence,spoof
real/file315_16k_norm_mono_silence,bonafide
fake/file1714_16k_norm_mono_silence,spoof
real/file1073_16k_norm_mono_silence,bonafide
fake/file65_16k_norm_mono_silence,spoof
real/file1710_16k_norm_mono_silence,bonafide
fake/file888_16k_norm_mono_silence,spoof
real/file837_16k_norm_mono_silence,bonafide
fake/file1223_16k_norm_mono_silence,spoof
real/file445_16k_norm_mono_silence,bonafide
fake/file366_16k_norm_mono_silence,spoof
real/file2013_16k_norm_mono_silence,bonafide
fake/file350_16k_norm_mono_silence,spoof
real/file1642_16k_norm_mono_silence,bonafide
fake/file455_16k_norm_mono_silence,spoof
real/file289_16k_norm_mono_silence,bonafide
fake/file86_16k_norm_mono_silence,spoof
real/file2099_16k_norm_mono_silence,bonafide
fake/file1983_16k_norm_mono_silence,spoof
real/file8_16k_norm_mono_silence,bonafide
fake/file183_16k_norm_mono_silence,spoof
real/file395_16k_norm_mono_silence,bonafide
fake/file133_16k_norm_mono_silence,spoof
real/file268_16k_norm_mono_silence,bonafide
fake/file1196_16k_norm_mono_silence,spoof
real/file1235_16k_norm_mono_silence,bonafide
fake/file666_16k_norm_mono_silence,spoof
real/file746_16k_norm_mono_silence,bonafide
fake/file1775_16k_norm_mono_silence,spoof
real/file2185_16k_norm_mono_silence,bonafide
fake/file695_16k_norm_mono_silence,spoof
real/file1314_16k_norm_mono_silence,bonafide
fake/file1521_16k_norm_mono_silence,spoof
real/file1869_16k_norm_mono_silence,bonafide
fake/file601_16k_norm_mono_silence,spoof
real/file1433_16k_norm_mono_silence,bonafide
fake/file1807_16k_norm_mono_silence,spoof
real/file335_16k_norm_mono_silence,bonafide
fake/file1539_16k_norm_mono_silence,spoof
real/file42_16k_norm_mono_silence,bonafide
fake/file508_16k_norm_mono_silence,spoof
real/file1450_16k_norm_mono_silence,bonafide
fake/file1908_16k_norm_mono_silence,spoof
real/file96_16k_norm_mono_silence,bonafide
fake/file648_16k_norm_mono_silence,spoof
real/file334_16k_norm_mono_silence,bonafide
fake/file791_16k_norm_mono_silence,spoof
real/file2146_16k_norm_mono_silence,bonafide
fake/file2165_16k_norm_mono_silence,spoof
real/file834_16k_norm_mono_silence,bonafide
fake/file1520_16k_norm_mono_silence,spoof
real/file1093_16k_norm_mono_silence,bonafide
fake/file1831_16k_norm_mono_silence,spoof
real/file1355_16k_norm_mono_silence,bonafide
fake/file1887_16k_norm_mono_silence,spoof
real/file1588_16k_norm_mono_silence,bonafide
fake/file1916_16k_norm_mono_silence,spoof
real/file816_16k_norm_mono_silence,bonafide
fake/file2370_16k_norm_mono_silence,spoof
real/file842_16k_norm_mono_silence,bonafide
fake/file563_16k_norm_mono_silence,spoof
real/file213_16k_norm_mono_silence,bonafide
fake/file1701_16k_norm_mono_silence,spoof
real/file243_16k_norm_mono_silence,bonafide
fake/file1069_16k_norm_mono_silence,spoof
real/file147_16k_norm_mono_silence,bonafide
fake/file1376_16k_norm_mono_silence,spoof
real/file54_16k_norm_mono_silence,bonafide
fake/file667_16k_norm_mono_silence,spoof
real/file137_16k_norm_mono_silence,bonafide
fake/file53_16k_norm_mono_silence,spoof
real/file802_16k_norm_mono_silence,bonafide
fake/file1363_16k_norm_mono_silence,spoof
real/file1939_16k_norm_mono_silence,bonafide
fake/file2344_16k_norm_mono_silence,spoof
real/file406_16k_norm_mono_silence,bonafide
fake/file1331_16k_norm_mono_silence,spoof
real/file459_16k_norm_mono_silence,bonafide
fake/file2210_16k_norm_mono_silence,spoof
real/file1156_16k_norm_mono_silence,bonafide
fake/file2065_16k_norm_mono_silence,spoof
real/file1538_16k_norm_mono_silence,bonafide
fake/file676_16k_norm_mono_silence,spoof
real/file1739_16k_norm_mono_silence,bonafide
fake/file1478_16k_norm_mono_silence,spoof
real/file1781_16k_norm_mono_silence,bonafide
fake/file74_16k_norm_mono_silence,spoof
real/file1221_16k_norm_mono_silence,bonafide
fake/file916_16k_norm_mono_silence,spoof
real/file2064_16k_norm_mono_silence,bonafide
fake/file1660_16k_norm_mono_silence,spoof
real/file1952_16k_norm_mono_silence,bonafide
fake/file2205_16k_norm_mono_silence,spoof
real/file531_16k_norm_mono_silence,bonafide
fake/file658_16k_norm_mono_silence,spoof
real/file1808_16k_norm_mono_silence,bonafide
fake/file2040_16k_norm_mono_silence,spoof
real/file1491_16k_norm_mono_silence,bonafide
fake/file1608_16k_norm_mono_silence,spoof
real/file56_16k_norm_mono_silence,bonafide
fake/file1455_16k_norm_mono_silence,spoof
real/file256_16k_norm_mono_silence,bonafide
fake/file367_16k_norm_mono_silence,spoof
real/file1765_16k_norm_mono_silence,bonafide
fake/file685_16k_norm_mono_silence,spoof
real/file226_16k_norm_mono_silence,bonafide
fake/file117_16k_norm_mono_silence,spoof
real/file770_16k_norm_mono_silence,bonafide
fake/file315_16k_norm_mono_silence,spoof
real/file1036_16k_norm_mono_silence,bonafide
fake/file1073_16k_norm_mono_silence,spoof
real/file612_16k_norm_mono_silence,bonafide
fake/file1710_16k_norm_mono_silence,spoof
real/file2005_16k_norm_mono_silence,bonafide
fake/file837_16k_norm_mono_silence,spoof
real/file1210_16k_norm_mono_silence,bonafide
fake/file445_16k_norm_mono_silence,spoof
real/file113_16k_norm_mono_silence,bonafide
fake/file2013_16k_norm_mono_silence,spoof
real/file1862_16k_norm_mono_silence,bonafide
fake/file1642_16k_norm_mono_silence,spoof
real/file1958_16k_norm_mono_silence,bonafide
fake/file289_16k_norm_mono_silence,spoof
real/file2036_16k_norm_mono_silence,bonafide
fake/file2099_16k_norm_mono_silence,spoof
real/file1762_16k_norm_mono_silence,bonafide
fake/file8_16k_norm_mono_silence,spoof
real/file545_16k_norm_mono_silence,bonafide
fake/file395_16k_norm_mono_silence,spoof
real/file605_16k_norm_mono_silence,bonafide
fake/file268_16k_norm_mono_silence,spoof
real/file1280_16k_norm_mono_silence,bonafide
fake/file1235_16k_norm_mono_silence,spoof
real/file1769_16k_norm_mono_silence,bonafide
fake/file746_16k_norm_mono_silence,spoof
real/file1307_16k_norm_mono_silence,bonafide
fake/file2185_16k_norm_mono_silence,spoof
real/file127_16k_norm_mono_silence,bonafide
fake/file1314_16k_norm_mono_silence,spoof
real/file1730_16k_norm_mono_silence,bonafide
fake/file1869_16k_norm_mono_silence,spoof
real/file700_16k_norm_mono_silence,bonafide
fake/file1433_16k_norm_mono_silence,spoof
real/file707_16k_norm_mono_silence,bonafide
fake/file335_16k_norm_mono_silence,spoof
real/file385_16k_norm_mono_silence,bonafide
fake/file42_16k_norm_mono_silence,spoof
real/file905_16k_norm_mono_silence,bonafide
fake/file1450_16k_norm_mono_silence,spoof
real/file519_16k_norm_mono_silence,bonafide
fake/file96_16k_norm_mono_silence,spoof
real/file1378_16k_norm_mono_silence,bonafide
fake/file334_16k_norm_mono_silence,spoof
real/file655_16k_norm_mono_silence,bonafide
fake/file2146_16k_norm_mono_silence,spoof
real/file1243_16k_norm_mono_silence,bonafide
fake/file834_16k_norm_mono_silence,spoof
real/file1212_16k_norm_mono_silence,bonafide
fake/file1093_16k_norm_mono_silence,spoof
real/file1327_16k_norm_mono_silence,bonafide
fake/file1355_16k_norm_mono_silence,spoof
real/file2259_16k_norm_mono_silence,bonafide
fake/file1588_16k_norm_mono_silence,spoof
real/file114_16k_norm_mono_silence,bonafide
fake/file816_16k_norm_mono_silence,spoof
real/file57_16k_norm_mono_silence,bonafide
fake/file842_16k_norm_mono_silence,spoof
real/file1436_16k_norm_mono_silence,bonafide
fake/file213_16k_norm_mono_silence,spoof
real/file964_16k_norm_mono_silence,bonafide
fake/file2292_16k_norm_mono_silence,spoof
real/file572_16k_norm_mono_silence,bonafide
fake/file243_16k_norm_mono_silence,spoof
real/file1669_16k_norm_mono_silence,bonafide
fake/file2325_16k_norm_mono_silence,spoof
real/file534_16k_norm_mono_silence,bonafide
fake/file147_16k_norm_mono_silence,spoof
real/file376_16k_norm_mono_silence,bonafide
fake/file54_16k_norm_mono_silence,spoof
real/file1072_16k_norm_mono_silence,bonafide
fake/file137_16k_norm_mono_silence,spoof
real/file1878_16k_norm_mono_silence,bonafide
fake/file802_16k_norm_mono_silence,spoof
real/file2106_16k_norm_mono_silence,bonafide
fake/file1939_16k_norm_mono_silence,spoof
real/file542_16k_norm_mono_silence,bonafide
